date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2010-01-01,53,25.7,21.1,26.7,24.2,3.9,3.9,0.0,12.0,11820.64,51690.04,18.6,35.6,332,10.13,2.46
2010-01-02,63,26.9,21.0,32.6,22.2,8.6,8.6,0.0,14.0,47009.17,51656.75,15.6,37.4,299,23.62,4.57
2010-01-03,51,20.6,19.5,21.3,19.2,1.1,1.1,0.0,7.0,0.0,51620.64,18.3,37.4,147,6.71,2.14
2010-01-04,51,22.5,19.2,22.3,19.5,0.6,0.6,0.0,4.0,33312.08,51581.75,16.9,37.4,70,15.84,3.5
2010-01-05,3,26.0,18.6,30.0,19.8,0.0,0.0,0.0,0.0,48326.6,51540.1,17.5,39.2,35,30.14,5.62
2010-01-06,3,24.7,20.5,28.9,21.1,0.0,0.0,0.0,0.0,48285.53,51495.73,18.7,40.0,148,27.29,4.94
2010-01-07,3,23.1,19.6,23.1,20.0,0.0,0.0,0.0,0.0,32123.54,51448.26,14.9,32.8,147,15.25,3.49
2010-01-08,51,24.5,20.8,26.1,22.2,0.5,0.5,0.0,4.0,30252.9,51397.43,14.4,32.0,71,18.83,3.87
2010-01-09,3,30.4,20.1,35.8,22.6,0.0,0.0,0.0,0.0,48145.75,51343.39,13.7,28.8,17,29.25,6.17
2010-01-10,1,27.3,21.3,30.9,23.1,0.0,0.0,0.0,0.0,48093.24,51286.26,18.7,41.4,160,30.68,5.89
2010-01-11,3,24.8,20.8,26.3,22.2,0.0,0.0,0.0,0.0,46738.82,51226.14,21.5,45.7,70,23.79,4.56
2010-01-12,51,30.4,21.2,35.9,23.7,0.3,0.3,0.0,1.0,47979.96,51163.18,18.9,38.5,37,29.77,6.04
2010-01-13,53,25.8,20.3,28.9,19.7,0.9,0.9,0.0,2.0,45992.49,51097.48,25.7,54.7,157,27.87,5.26
2010-01-14,3,22.7,19.9,23.1,19.5,0.0,0.0,0.0,0.0,8371.99,51029.18,19.2,38.5,166,10.39,2.78
2010-01-15,51,23.4,21.1,24.9,22.7,1.7,1.7,0.0,5.0,9170.6,50958.38,14.4,32.0,139,9.22,2.21
2010-01-16,3,25.8,20.5,29.4,23.2,0.0,0.0,0.0,0.0,40755.67,50885.21,14.6,34.9,52,21.73,4.25
2010-01-17,63,25.3,19.1,29.4,19.4,8.8,8.8,0.0,11.0,47653.52,50809.8,18.4,49.3,167,24.63,4.37
2010-01-18,3,23.7,16.4,20.1,16.8,0.0,0.0,0.0,0.0,47581.66,50732.25,28.1,54.4,245,31.15,6.45
2010-01-19,0,24.0,16.0,25.3,14.4,0.0,0.0,0.0,0.0,47507.84,50652.68,11.0,24.8,262,32.49,6.1
2010-01-20,0,27.8,17.3,30.8,17.8,0.0,0.0,0.0,0.0,47432.16,50571.2,10.5,30.2,343,31.87,6.39
2010-01-21,0,28.8,20.2,34.0,22.4,0.0,0.0,0.0,0.0,47354.74,50487.93,16.5,39.2,116,31.04,6.05
2010-01-22,2,32.4,20.7,35.9,23.8,0.0,0.0,0.0,0.0,47222.85,50402.99,14.2,34.6,359,29.87,6.92
2010-01-23,3,37.3,21.2,37.5,20.3,0.0,0.0,0.0,0.0,47195.03,50316.48,35.6,73.4,254,27.92,8.47
2010-01-24,51,24.0,20.5,24.5,20.8,0.2,0.2,0.0,2.0,14580.89,50228.5,16.7,34.6,131,13.75,3.43
2010-01-25,3,25.8,20.5,28.3,23.0,0.0,0.0,0.0,0.0,40539.64,50139.18,15.8,39.2,78,19.65,3.82
2010-01-26,3,29.0,21.6,35.1,25.7,0.0,0.0,0.0,0.0,42696.27,50048.6,17.0,38.5,111,25.59,5.03
2010-01-27,51,24.9,21.8,26.2,23.6,1.3,1.3,0.0,8.0,36479.45,49956.05,17.4,35.6,145,16.59,3.29
2010-01-28,53,25.6,21.6,28.5,24.8,2.0,2.0,0.0,7.0,30382.78,49861.07,17.3,37.4,66,15.96,3.19
2010-01-29,61,26.8,19.4,30.6,22.1,1.8,1.8,0.0,3.0,40474.77,49763.82,23.3,48.6,164,26.0,4.87
2010-01-30,53,25.3,21.1,27.6,21.6,2.4,2.4,0.0,10.0,38183.42,49664.42,19.4,43.6,154,19.01,3.86
2010-01-31,53,25.8,21.2,27.6,24.2,1.9,1.9,0.0,8.0,41088.77,49563.02,19.5,43.9,68,19.18,3.71
2010-02-01,3,26.4,22.2,27.6,24.3,0.0,0.0,0.0,0.0,41048.58,49459.78,18.7,43.6,83,21.77,4.6
2010-02-02,51,24.9,21.6,24.3,22.0,2.8,2.8,0.0,17.0,43209.43,49354.83,24.1,50.4,123,20.04,4.37
2010-02-03,61,25.1,21.2,26.4,22.6,5.9,5.9,0.0,17.0,36850.49,49248.3,22.4,47.2,94,16.55,3.18
2010-02-04,63,24.6,21.6,26.7,23.4,13.5,13.5,0.0,19.0,36506.44,49140.33,20.3,43.6,72,14.65,2.73
2010-02-05,61,25.0,22.5,29.1,25.2,10.6,10.6,0.0,18.0,10487.92,49031.05,11.3,25.6,61,9.71,1.96
2010-02-06,63,23.2,21.1,26.6,21.6,25.1,25.1,0.0,23.0,0.0,48920.6,28.7,59.0,171,7.17,1.63
2010-02-07,61,23.2,21.1,25.9,23.0,23.0,23.0,0.0,24.0,2090.28,48809.09,15.2,40.0,157,4.08,0.95
2010-02-08,51,24.9,21.7,27.3,25.0,1.5,1.5,0.0,11.0,30471.99,48696.66,14.8,35.6,88,15.65,2.93
2010-02-09,51,25.6,20.8,30.5,24.2,0.7,0.7,0.0,3.0,44928.71,48583.42,15.6,33.8,61,22.54,4.1
2010-02-10,3,26.8,20.9,32.0,24.7,0.0,0.0,0.0,0.0,43200.0,48469.49,14.5,32.4,50,27.49,5.13
2010-02-11,3,27.5,20.4,32.6,23.9,0.0,0.0,0.0,0.0,44414.42,48355.0,11.9,29.5,46,25.45,4.91
2010-02-12,51,31.9,22.7,35.8,25.8,1.3,1.3,0.0,5.0,43200.0,48240.06,19.5,42.1,267,24.63,5.28
2010-02-13,63,25.3,22.3,28.8,25.5,11.1,11.1,0.0,15.0,16434.18,48124.78,9.7,27.7,141,10.44,2.24
2010-02-14,65,25.0,21.9,29.7,24.8,55.8,55.8,0.0,14.0,1412.58,48009.27,13.2,47.5,53,6.32,1.4
2010-02-15,53,27.6,21.3,31.7,21.8,2.7,2.7,0.0,8.0,39844.41,47893.65,14.5,35.6,234,21.31,4.36
2010-02-16,3,23.9,20.6,23.7,19.4,0.0,0.0,0.0,0.0,43824.33,47777.13,24.7,58.0,206,20.71,4.55
2010-02-17,3,23.6,19.3,25.9,19.3,0.0,0.0,0.0,0.0,44298.66,47659.19,17.1,37.1,178,23.88,4.58
2010-02-18,3,22.7,19.2,22.3,19.3,0.0,0.0,0.0,0.0,42099.56,47539.95,17.8,38.9,152,19.4,4.08
2010-02-19,51,23.4,19.8,24.0,21.0,0.1,0.1,0.0,1.0,43793.63,47419.54,12.1,32.4,93,19.79,3.9
2010-02-20,1,25.6,18.5,27.5,20.1,0.0,0.0,0.0,0.0,43780.11,47298.06,19.1,39.6,33,25.02,4.84
2010-02-21,1,28.7,20.1,33.9,22.4,0.0,0.0,0.0,0.0,43754.98,47175.63,15.8,31.3,18,25.63,5.23
2010-02-22,3,31.0,21.5,34.3,23.6,0.0,0.0,0.0,0.0,43291.1,47052.36,11.5,30.2,324,23.76,5.53
2010-02-23,3,25.9,20.8,28.0,19.9,0.0,0.0,0.0,0.0,43087.03,46928.37,22.9,52.2,150,21.14,4.42
2010-02-24,3,22.2,20.0,21.8,20.0,0.0,0.0,0.0,0.0,6434.89,46803.75,13.0,25.9,110,9.55,2.74
2010-02-25,3,22.7,19.3,21.5,19.7,0.0,0.0,0.0,0.0,40709.02,46678.61,14.4,31.0,101,15.4,3.51
2010-02-26,51,23.8,18.0,24.4,18.9,0.1,0.1,0.0,1.0,42933.66,46553.06,12.3,33.5,76,17.51,3.64
2010-02-27,3,26.1,17.6,30.6,19.2,0.0,0.0,0.0,0.0,42969.95,46427.2,16.4,33.1,30,25.91,4.82
2010-02-28,63,25.8,19.9,29.7,20.3,5.3,5.3,0.0,4.0,32033.21,46301.13,24.5,38.5,172,17.97,3.46
2010-03-01,61,19.6,18.1,18.8,16.1,5.7,5.7,0.0,13.0,0.0,46174.94,25.2,50.4,169,4.93,2.16
2010-03-02,3,20.8,17.9,18.7,15.7,0.0,0.0,0.0,0.0,17103.59,46048.75,18.1,36.7,145,11.89,3.48
2010-03-03,3,22.3,18.1,21.9,18.3,0.0,0.0,0.0,0.0,42683.98,45922.64,12.6,32.0,132,18.1,3.7
2010-03-04,51,24.0,17.8,24.4,18.8,0.3,0.3,0.0,2.0,39163.77,45796.71,18.2,37.8,74,16.15,3.31
2010-03-05,63,24.8,20.9,26.5,22.9,15.8,15.8,0.0,9.0,24513.94,45671.05,17.7,34.9,41,12.6,2.62
2010-03-06,53,25.7,20.8,30.5,23.6,1.3,1.3,0.0,4.0,41335.48,45545.77,13.6,29.2,43,19.14,3.59
2010-03-07,53,25.4,21.8,26.9,24.0,1.4,1.4,0.0,5.0,42488.57,45420.95,25.5,49.7,58,18.43,3.61
2010-03-08,2,27.6,21.5,30.3,23.7,0.0,0.0,0.0,0.0,42386.2,45295.87,17.2,45.0,356,20.85,4.37
2010-03-09,1,27.2,19.2,27.5,18.8,0.0,0.0,0.0,0.0,42261.96,45170.04,16.8,35.3,276,23.3,5.38
2010-03-10,3,20.3,18.8,19.9,17.3,0.0,0.0,0.0,0.0,253.24,45043.54,21.9,42.8,185,5.83,2.2
2010-03-11,51,21.5,18.7,19.0,16.5,0.4,0.4,0.0,4.0,41586.72,44916.48,21.3,45.4,163,16.57,4.2
2010-03-12,3,21.9,18.7,20.4,17.6,0.0,0.0,0.0,0.0,41884.7,44788.93,18.1,41.0,150,18.99,4.3
2010-03-13,51,21.5,18.1,20.4,18.0,0.8,0.8,0.0,5.0,41757.7,44661.0,18.2,40.7,159,17.61,3.48
2010-03-14,53,22.2,18.1,23.4,19.0,2.1,2.1,0.0,8.0,41366.54,44532.75,11.3,31.3,138,16.91,3.25
2010-03-15,3,23.4,16.8,25.6,17.7,0.0,0.0,0.0,0.0,41502.38,44404.29,9.1,21.2,38,18.69,3.48
2010-03-16,3,24.6,16.0,27.8,17.3,0.0,0.0,0.0,0.0,41374.21,44275.68,11.1,25.9,58,23.44,4.26
2010-03-17,1,24.3,16.9,26.6,18.4,0.0,0.0,0.0,0.0,41245.82,44147.03,13.1,27.4,28,23.94,4.45
2010-03-18,3,25.3,16.5,27.8,17.6,0.0,0.0,0.0,0.0,41117.3,44018.42,13.0,27.0,31,23.42,4.36
2010-03-19,3,26.8,17.8,30.2,19.3,0.0,0.0,0.0,0.0,40988.71,43889.92,11.6,28.1,17,21.94,4.15
2010-03-20,3,28.8,17.3,33.1,18.6,0.0,0.0,0.0,0.0,40860.16,43761.63,12.6,29.2,15,21.85,4.4
2010-03-21,3,29.5,20.5,31.2,20.4,0.0,0.0,0.0,0.0,38853.29,43633.62,27.3,53.3,246,18.79,4.49
2010-03-22,51,22.7,19.9,23.2,20.5,0.5,0.5,0.0,3.0,37949.41,43505.99,18.2,46.1,130,13.71,2.94
2010-03-23,2,25.6,18.9,29.1,20.7,0.0,0.0,0.0,0.0,40475.52,43378.82,13.0,27.0,109,20.96,3.87
2010-03-24,51,23.2,19.5,24.9,21.4,1.0,1.0,0.0,6.0,39505.02,43252.18,17.0,37.8,143,15.49,2.97
2010-03-25,51,25.1,19.0,26.1,20.9,0.3,0.3,0.0,2.0,34351.68,43126.18,17.2,34.9,49,15.1,3.0
2010-03-26,1,29.5,19.3,32.2,21.5,0.0,0.0,0.0,0.0,40094.26,43000.89,13.6,24.1,7,19.41,4.06
2010-03-27,3,25.4,21.2,28.3,23.8,0.0,0.0,0.0,0.0,38027.84,42876.38,14.5,31.7,187,16.62,3.07
2010-03-28,3,26.9,20.3,29.8,23.4,0.0,0.0,0.0,0.0,38576.99,42752.03,15.3,38.2,34,19.58,3.78
2010-03-29,61,27.8,21.6,30.2,23.9,6.3,6.3,0.0,6.0,26030.38,42627.35,10.0,31.0,333,13.49,2.88
2010-03-30,61,21.4,19.3,24.5,19.9,23.0,23.0,0.0,23.0,0.0,42502.43,13.8,31.7,182,3.33,0.84
2010-03-31,55,21.2,18.1,20.2,17.9,5.0,5.0,0.0,12.0,34942.0,42377.36,23.1,54.0,189,15.2,2.9
2010-04-01,2,22.2,17.1,23.0,16.2,0.0,0.0,0.0,0.0,39332.54,42252.19,15.1,33.8,205,20.34,3.81
2010-04-02,3,21.1,18.0,20.0,18.1,0.0,0.0,0.0,0.0,35690.78,42127.02,14.2,32.4,193,12.44,2.65
2010-04-03,51,19.7,17.3,20.2,17.1,0.7,0.7,0.0,3.0,37306.02,42001.93,17.2,35.6,186,14.12,2.57
2010-04-04,51,20.2,16.6,18.9,16.2,0.6,0.6,0.0,4.0,37362.49,41876.99,12.9,32.4,180,13.68,2.69
2010-04-05,51,20.4,15.6,20.5,15.9,0.9,0.9,0.0,5.0,37586.03,41752.29,9.0,25.2,162,13.82,2.51
2010-04-06,61,21.7,15.2,22.1,15.8,3.2,3.2,0.0,8.0,22169.28,41627.9,12.6,31.3,58,10.17,2.0
2010-04-07,61,24.1,18.4,24.8,19.5,7.0,7.0,0.0,10.0,25957.02,41503.9,18.2,44.3,355,10.52,2.29
2010-04-08,53,25.0,18.8,24.3,19.9,0.9,0.9,0.0,3.0,32552.04,41380.39,21.1,43.6,252,17.47,3.53
2010-04-09,51,22.3,17.3,22.6,17.7,0.2,0.2,0.0,1.0,37232.33,41257.44,12.2,29.2,196,17.16,2.98
2010-04-10,2,24.2,15.7,25.0,16.5,0.0,0.0,0.0,0.0,37223.26,41135.14,8.2,18.0,337,14.79,2.77
2010-04-11,3,26.3,17.7,26.2,17.9,0.0,0.0,0.0,0.0,36431.88,41013.58,17.2,38.2,294,16.89,3.75
2010-04-12,0,22.1,14.2,19.7,11.4,0.0,0.0,0.0,0.0,37580.75,40892.84,14.4,31.0,251,19.6,4.25
2010-04-13,2,19.8,13.6,19.4,12.4,0.0,0.0,0.0,0.0,37232.07,40773.0,11.6,26.3,193,17.84,3.19
2010-04-14,3,22.2,12.4,22.2,11.9,0.0,0.0,0.0,0.0,36609.15,40654.16,11.3,23.0,353,18.51,3.27
2010-04-15,51,22.2,14.4,23.3,14.7,0.2,0.2,0.0,1.0,36036.96,40536.42,13.2,26.6,172,15.5,2.79
2010-04-16,53,21.3,17.7,21.7,17.7,1.6,1.6,0.0,6.0,36071.68,40419.86,9.8,21.6,172,12.15,2.28
2010-04-17,51,22.2,15.6,23.2,16.4,1.3,1.3,0.0,6.0,36157.12,40303.85,10.9,23.8,167,13.82,2.45
2010-04-18,51,22.4,16.1,23.9,17.2,0.4,0.4,0.0,3.0,36000.0,40187.98,9.4,22.0,110,12.98,2.27
2010-04-19,51,23.0,16.5,24.8,17.9,0.3,0.3,0.0,3.0,36000.0,40072.31,10.2,26.6,93,13.75,2.42
2010-04-20,3,23.1,16.5,25.0,18.0,0.0,0.0,0.0,0.0,34563.88,39956.94,9.1,22.7,31,15.21,2.68
2010-04-21,3,23.1,16.0,24.6,17.4,0.0,0.0,0.0,0.0,35311.62,39841.94,11.8,24.8,11,14.98,2.64
2010-04-22,3,24.0,15.4,26.1,16.8,0.0,0.0,0.0,0.0,35978.44,39727.4,7.8,20.2,11,15.28,2.69
2010-04-23,2,26.3,15.8,27.9,16.8,0.0,0.0,0.0,0.0,36059.98,39613.4,12.3,22.0,334,16.17,3.22
2010-04-24,51,27.5,18.3,27.0,18.5,0.5,0.5,0.0,2.0,17768.63,39500.04,16.7,46.4,321,10.91,2.93
2010-04-25,61,20.8,16.5,21.3,14.9,7.3,7.3,0.0,10.0,15456.06,39387.39,16.7,35.6,244,6.83,1.91
2010-04-26,0,19.4,13.3,18.4,12.4,0.0,0.0,0.0,0.0,35784.1,39275.56,13.1,29.5,225,14.76,2.82
2010-04-27,3,19.4,12.2,18.0,10.9,0.0,0.0,0.0,0.0,21890.31,39164.62,7.6,28.4,302,9.56,1.99
2010-04-28,0,22.8,11.7,20.7,10.4,0.0,0.0,0.0,0.0,35597.83,39054.68,12.8,27.7,308,15.8,3.16
2010-04-29,0,22.4,12.7,20.2,11.4,0.0,0.0,0.0,0.0,35530.8,38945.83,13.4,30.6,284,15.96,3.25
2010-04-30,51,19.2,14.4,18.0,13.1,0.5,0.5,0.0,2.0,20108.2,38838.17,18.1,34.9,204,6.45,1.76
2010-05-01,51,20.2,14.9,20.5,14.9,1.0,1.0,0.0,6.0,34942.62,38731.78,10.0,19.1,350,10.13,1.84
2010-05-02,1,23.6,13.5,24.2,13.5,0.0,0.0,0.0,0.0,35299.19,38626.78,8.3,18.4,315,15.16,2.58
2010-05-03,51,21.7,17.4,22.1,17.3,0.1,0.1,0.0,1.0,35237.36,38523.27,10.4,24.1,192,11.0,2.14
2010-05-04,2,23.4,15.6,23.3,16.4,0.0,0.0,0.0,0.0,35176.98,38421.34,12.2,25.9,355,12.51,2.42
2010-05-05,61,20.7,13.3,18.5,9.7,3.9,3.9,0.0,2.0,35118.15,38321.1,22.0,50.4,286,11.24,2.79
2010-05-06,0,19.7,11.3,17.1,8.8,0.0,0.0,0.0,0.0,35060.91,38222.66,15.1,33.5,253,15.02,3.15
2010-05-07,1,19.7,11.6,18.5,10.2,0.0,0.0,0.0,0.0,35004.82,38125.46,9.8,20.5,266,15.06,2.57
2010-05-08,0,21.0,11.2,20.6,10.0,0.0,0.0,0.0,0.0,34911.62,38029.1,8.4,16.9,293,14.57,2.43
2010-05-09,0,21.8,12.3,21.5,11.6,0.0,0.0,0.0,0.0,34809.11,37933.67,9.5,20.2,340,14.28,2.53
2010-05-10,0,21.8,12.8,21.8,12.7,0.0,0.0,0.0,0.0,34707.54,37839.24,12.4,24.1,6,13.84,2.41
2010-05-11,1,24.6,12.6,21.5,9.8,0.0,0.0,0.0,0.0,34607.04,37745.91,21.5,44.6,289,13.35,3.43
2010-05-12,1,17.3,11.3,13.9,7.2,0.0,0.0,0.0,0.0,34507.7,37653.76,18.2,39.6,233,14.45,3.41
2010-05-13,3,18.9,10.2,15.8,7.2,0.0,0.0,0.0,0.0,34409.62,37562.88,16.3,37.8,231,12.89,2.61
2010-05-14,2,19.0,11.9,16.2,9.8,0.0,0.0,0.0,0.0,34312.9,37473.37,17.0,33.8,225,13.47,2.64
2010-05-15,1,18.6,12.3,17.0,10.7,0.0,0.0,0.0,0.0,34217.66,37385.31,11.8,26.6,221,12.44,2.27
2010-05-16,51,19.0,13.4,18.4,12.4,0.5,0.5,0.0,3.0,34123.97,37298.8,8.8,21.6,212,11.15,1.9
2010-05-17,53,16.9,13.7,17.5,13.2,2.6,2.6,0.0,7.0,12064.61,37213.92,10.8,16.6,223,6.91,1.15
2010-05-18,51,16.6,13.0,15.3,12.4,2.3,2.3,0.0,10.0,22840.33,37130.78,14.8,32.4,220,7.47,1.18
2010-05-19,51,17.2,13.2,16.9,12.1,0.3,0.3,0.0,1.0,33473.74,37049.48,13.2,34.9,208,10.03,1.55
2010-05-20,51,17.1,11.6,17.3,10.6,0.7,0.7,0.0,5.0,28744.0,36970.1,8.0,19.1,215,8.77,1.39
2010-05-21,61,16.4,12.2,15.8,11.7,3.0,3.0,0.0,7.0,33615.72,36892.76,12.4,31.0,191,9.73,1.43
2010-05-22,2,15.5,12.8,13.0,11.4,0.0,0.0,0.0,0.0,32640.79,36817.54,18.2,39.2,198,8.35,1.38
2010-05-23,51,16.4,12.2,15.4,11.3,1.6,1.6,0.0,8.0,32007.37,36744.56,10.8,24.5,222,7.35,1.27
2010-05-24,53,18.8,10.8,18.1,10.1,1.3,1.3,0.0,3.0,30423.88,36673.91,6.9,24.8,308,10.61,1.72
2010-05-25,61,16.7,12.7,17.1,12.5,7.5,7.5,0.0,12.0,11464.43,36605.7,6.5,14.8,305,4.23,0.78
2010-05-26,63,16.2,12.6,14.9,12.2,33.3,33.3,0.0,23.0,0.0,36540.02,23.7,42.8,167,1.63,0.6
2010-05-27,51,17.6,14.1,16.2,13.6,0.2,0.2,0.0,2.0,31969.03,36476.49,14.7,31.7,172,7.5,1.67
2010-05-28,3,18.6,13.3,18.5,12.8,0.0,0.0,0.0,0.0,27119.38,36414.81,10.1,18.0,355,8.01,1.5
2010-05-29,61,16.7,13.3,16.5,12.7,8.9,8.9,0.0,12.0,11341.54,36355.06,12.6,29.5,356,4.73,0.89
2010-05-30,3,16.9,12.4,15.4,10.3,0.0,0.0,0.0,0.0,22293.5,36297.27,13.2,28.4,303,8.68,1.66
2010-05-31,61,17.1,12.7,15.6,11.4,5.3,5.3,0.0,15.0,25461.95,36241.52,27.8,57.2,207,6.56,1.24
2010-06-01,3,17.0,13.5,15.8,11.9,0.0,0.0,0.0,0.0,31893.41,36187.86,15.5,29.5,217,7.62,1.47
2010-06-02,51,17.6,12.0,16.9,11.1,0.6,0.6,0.0,3.0,32290.91,36136.35,11.4,21.6,204,9.43,1.55
2010-06-03,61,16.5,14.4,15.6,13.7,12.8,12.8,0.0,24.0,27442.82,36087.04,21.4,40.3,165,5.79,0.97
2010-06-04,61,16.7,15.5,15.7,14.2,13.3,13.3,0.0,24.0,9932.78,36040.0,19.2,41.4,163,4.96,0.97
2010-06-05,3,17.5,13.2,15.3,11.8,0.0,0.0,0.0,0.0,31512.37,35995.29,15.8,37.4,212,9.05,1.82
2010-06-06,3,15.8,11.1,12.0,8.3,0.0,0.0,0.0,0.0,31310.2,35952.96,22.2,47.5,224,8.85,1.96
2010-06-07,3,15.1,11.3,12.8,8.6,0.0,0.0,0.0,0.0,31905.56,35913.07,15.8,36.0,218,9.62,1.77
2010-06-08,3,15.9,10.1,14.8,9.0,0.0,0.0,0.0,0.0,30518.01,35875.68,10.0,18.0,316,9.87,1.52
2010-06-09,3,15.3,9.1,10.7,6.5,0.0,0.0,0.0,0.0,31497.37,35840.85,21.8,47.2,297,10.43,2.21
2010-06-10,0,14.4,9.8,11.6,5.4,0.0,0.0,0.0,0.0,32495.74,35808.63,23.4,45.4,259,11.94,2.58
2010-06-11,0,15.5,7.0,12.6,4.8,0.0,0.0,0.0,0.0,32463.09,35779.08,12.2,27.4,269,11.71,1.94
2010-06-12,2,14.4,9.8,11.4,7.1,0.0,0.0,0.0,0.0,32433.44,35752.26,13.7,31.3,228,11.2,1.97
2010-06-13,1,15.1,10.2,13.2,7.6,0.0,0.0,0.0,0.0,32406.84,35728.21,11.5,27.0,215,10.3,1.72
2010-06-14,0,15.7,9.5,15.0,7.6,0.0,0.0,0.0,0.0,32383.34,35707.0,8.8,19.4,227,10.64,1.53
2010-06-15,3,16.3,8.5,15.6,6.7,0.0,0.0,0.0,0.0,32363.06,35688.68,8.0,16.2,308,10.53,1.52
2010-06-16,3,17.0,7.5,15.8,6.0,0.0,0.0,0.0,0.0,32346.11,35673.17,12.2,22.7,348,10.82,1.63
2010-06-17,51,16.3,11.8,13.9,9.5,1.4,1.4,0.0,6.0,10860.91,35660.37,20.0,46.4,340,4.15,1.29
2010-06-18,0,15.4,9.6,13.6,7.1,0.0,0.0,0.0,0.0,32321.17,35650.29,11.6,20.9,282,11.38,1.92
2010-06-19,0,18.2,8.6,15.1,6.0,0.0,0.0,0.0,0.0,32313.16,35642.9,19.3,32.8,287,11.22,2.04
2010-06-20,0,17.6,9.7,16.1,7.8,0.0,0.0,0.0,0.0,32308.11,35638.2,8.9,22.3,255,11.17,1.65
2010-06-21,51,16.4,9.4,15.0,7.9,0.6,0.6,0.0,3.0,31596.4,35636.18,11.6,32.4,202,7.42,1.23
2010-06-22,51,15.7,12.9,13.9,11.9,1.2,1.2,0.0,8.0,25022.94,35636.83,13.6,27.7,184,5.39,1.08
2010-06-23,53,16.6,13.3,15.5,12.1,2.7,2.7,0.0,12.0,29087.72,35640.14,10.5,26.6,163,6.34,1.19
2010-06-24,51,16.4,11.4,15.1,11.0,0.4,0.4,0.0,2.0,29332.8,35646.07,8.7,19.4,0,8.1,1.29
2010-06-25,51,18.5,13.4,17.3,12.3,0.3,0.3,0.0,2.0,30360.0,35654.63,12.6,27.7,358,8.56,1.66
2010-06-26,51,17.3,11.4,15.8,8.7,1.2,1.2,0.0,4.0,30448.9,35665.8,14.5,32.8,288,9.25,1.76
2010-06-27,2,13.7,9.5,10.9,7.0,0.0,0.0,0.0,0.0,31548.83,35679.56,11.8,27.4,225,10.34,1.77
2010-06-28,1,13.8,7.7,11.3,4.9,0.0,0.0,0.0,0.0,32372.39,35695.88,9.2,17.6,272,11.62,1.71
2010-06-29,0,11.7,4.6,9.4,1.9,0.0,0.0,0.0,0.0,32393.24,35714.77,8.0,17.3,296,11.8,1.48
2010-06-30,0,13.8,3.9,11.4,0.9,0.0,0.0,0.0,0.0,32416.87,35736.17,9.5,21.2,288,11.57,1.7
2010-07-01,3,14.8,6.7,12.7,4.1,0.0,0.0,0.0,0.0,32226.63,35760.09,8.5,15.8,303,10.99,1.6
2010-07-02,3,13.6,8.1,11.5,6.3,0.0,0.0,0.0,0.0,4475.09,35786.5,9.2,13.7,283,5.78,1.04
2010-07-03,2,14.3,8.3,10.9,4.9,0.0,0.0,0.0,0.0,32504.12,35815.38,17.7,38.5,246,11.03,2.04
2010-07-04,1,15.7,9.9,14.0,7.2,0.0,0.0,0.0,0.0,32538.57,35846.69,12.6,26.6,225,10.08,1.73
2010-07-05,51,15.5,10.0,15.1,8.5,1.2,1.2,0.0,6.0,29556.21,35880.43,7.8,16.2,245,7.75,1.14
2010-07-06,53,15.5,10.2,13.7,9.4,1.4,1.4,0.0,3.0,29687.46,35916.85,16.9,33.8,232,9.9,1.53
2010-07-07,3,14.6,11.9,12.3,9.1,0.0,0.0,0.0,0.0,25256.76,35956.11,19.8,41.4,206,6.48,1.44
2010-07-08,51,14.9,11.6,12.7,9.4,2.1,2.1,0.0,12.0,32043.64,35998.11,15.6,36.0,205,7.67,1.31
2010-07-09,53,15.6,11.8,13.8,10.2,4.1,4.1,0.0,17.0,31785.66,36042.79,13.0,32.0,192,8.12,1.36
2010-07-10,3,16.2,11.7,15.5,10.5,0.0,0.0,0.0,0.0,23405.07,36090.06,9.9,23.8,359,7.34,1.19
2010-07-11,51,17.7,12.2,16.8,11.4,0.7,0.7,0.0,2.0,32231.94,36139.84,13.0,31.7,347,6.14,1.21
2010-07-12,3,15.9,10.9,15.3,9.1,0.0,0.0,0.0,0.0,28857.58,36192.05,7.4,16.6,254,7.51,1.21
2010-07-13,53,17.0,11.1,16.3,10.4,1.4,1.4,0.0,5.0,11527.39,36246.61,18.5,36.0,1,4.54,0.92
2010-07-14,55,16.8,11.9,15.1,8.2,5.3,5.3,0.0,9.0,30985.84,36303.43,24.3,51.8,311,11.76,2.75
2010-07-15,0,14.9,10.3,10.7,5.4,0.0,0.0,0.0,0.0,33106.55,36362.45,23.2,45.0,258,12.53,2.88
2010-07-16,1,14.9,8.7,12.7,5.7,0.0,0.0,0.0,0.0,32517.32,36423.57,12.1,28.8,231,11.48,1.9
2010-07-17,0,15.2,8.8,13.9,6.9,0.0,0.0,0.0,0.0,33242.71,36486.73,8.7,16.6,314,11.88,1.72
2010-07-18,3,17.1,7.6,15.0,5.4,0.0,0.0,0.0,0.0,33313.95,36551.82,9.8,22.7,325,12.55,1.96
2010-07-19,3,14.5,7.9,13.2,6.1,0.0,0.0,0.0,0.0,22385.19,36618.8,9.4,16.6,266,7.17,1.13
